IID,year,provcd,age,gender,hukou_prov,is_at_hukou,income,education,birthplace_prov,hometown,marital_status,hukou_type,health_status
1203010003400003,2017,天津市,35,女,天津市,是,49000,大专,,天津市,1,居民户口（之前是非农户口）,一般
1203010003400003,2018,天津市,36,女,天津市,是,48000,大专,,天津市,1,非农户口,一般
1203010006700001,2012,天津市,31,女,天津市,是,24000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2013,天津市,32,女,天津市,是,42000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2014,天津市,33,女,天津市,是,60000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2015,天津市,34,女,天津市,是,60000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2016,天津市,35,女,天津市,是,60000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2017,天津市,36,女,天津市,是,45000,中专,天津市,天津市,2,非农户口,健康
1203010006700001,2018,天津市,37,女,天津市,是,30000,中专,天津市,天津市,2,非农户口,健康
1204020000500002,2012,天津市,48,男,天津市,是,11944.17536258698,小学/私塾,天津市,天津市,2,居民户口（之前是非农户口）,非常不健康
1204020000500002,2013,天津市,49,男,天津市,是,10574.9899148941,小学/私塾,天津市,天津市,2,居民户口（之前是非农户口）,非常不健康
1204020000500002,2014,天津市,50,男,天津市,是,13323.24832677841,小学/私塾,天津市,天津市,2,非农户口,非常不健康
1204020000500002,2015,天津市,51,男,天津市,是,14086.41278743744,小学/私塾,天津市,天津市,2,居民户口（之前是非农户口）,非常不健康
1204020000500002,2016,天津市,52,男,天津市,是,15000,小学/私塾,天津市,天津市,2,非农户口,非常不健康
1204020000500002,2017,天津市,53,男,天津市,是,19212.8849029541,小学/私塾,天津市,天津市,2,居民户口（之前是非农户口）,非常不健康
1204020000500002,2018,天津市,54,男,天津市,是,18020.95055580139,小学/私塾,天津市,天津市,2,居民户口（之前是非农户口）,比较不健康
1204020001100002,2012,天津市,55,男,天津市,是,16800,普通高中,天津市,天津市,2,非农户口,一般
1204020001100002,2013,天津市,56,男,天津市,是,16200,普通高中,天津市,天津市,2,非农户口,一般
1204020001100002,2014,天津市,57,男,天津市,是,15600,普通高中,天津市,天津市,2,非农户口,一般
1204020001100002,2015,天津市,58,男,天津市,是,15000,普通高中,天津市,天津市,2,非农户口,一般
1204020001100002,2016,天津市,59,男,天津市,是,14400,普通高中,天津市,天津市,2,非农户口,健康
1204020001100002,2017,天津市,60,男,天津市,是,27450,普通高中,天津市,天津市,2,非农户口,一般
1204020001100002,2018,天津市,61,男,天津市,是,40500,普通高中,天津市,天津市,2,非农户口,一般
1204020001500003,2016,天津市,27,男,天津市,是,50000,大学本科,,天津市,1,非农户口,健康
1204020001500003,2017,天津市,28,男,天津市,是,50000,大学本科,,天津市,1,非农户口,健康
1204020001500003,2018,天津市,29,男,天津市,是,50000,大学本科,,天津市,1,非农户口,健康
1204020001700001,2016,天津市,41,女,天津市,是,24000,技校,,天津市,2,非农户口,健康
1204020001700001,2017,天津市,42,女,天津市,是,28800,技校,,天津市,2,非农户口,一般
1204020001700001,2018,天津市,43,女,天津市,是,33600,技校,,天津市,2,非农户口,一般
1204020002300001,2012,天津市,49,女,天津市,是,10000,普通高中,天津市,天津市,2,非农户口,一般
1204020002300001,2013,天津市,50,女,天津市,是,22500,普通高中,天津市,天津市,2,非农户口,一般
1204020002300001,2014,天津市,51,女,天津市,是,35000,普通高中,天津市,天津市,2,非农户口,非常健康
1204020002300001,2015,天津市,52,女,天津市,是,47500,普通高中,天津市,天津市,2,非农户口,一般
1204020002300001,2016,天津市,53,女,天津市,是,60000,普通高中,天津市,天津市,2,非农户口,一般
1204020002300001,2017,天津市,54,女,天津市,是,40000,普通高中,天津市,天津市,2,非农户口,一般
1204020002300001,2018,天津市,55,女,天津市,是,20000,普通高中,天津市,天津市,2,非农户口,健康
1204020002600001,2016,天津市,52,女,天津市,是,45600,普通高中,,天津市,2,非农户口,健康
1204020002600001,2017,天津市,53,女,天津市,是,48270.20072937012,普通高中,,天津市,2,非农户口,健康
1204020002600001,2018,天津市,54,女,天津市,是,57918.98975372314,普通高中,,天津市,2,非农户口,健康
1204020002900002,2012,天津市,57,男,天津市,是,40000,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2013,天津市,58,男,天津市,是,49502.34413146973,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2014,天津市,59,男,天津市,是,42966.04633331299,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2015,天津市,60,男,天津市,是,47717.56172180176,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2016,天津市,61,男,天津市,是,44306.32591247559,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2017,天津市,62,男,天津市,是,51264.37664031982,初中,天津市,天津市,2,非农户口,一般
1204020002900002,2018,天津市,63,男,天津市,是,43733.55865478516,初中,天津市,天津市,2,非农户口,健康
1204020003400001,2012,天津市,60,女,天津市,是,12000,中专,天津市,天津市,4,非农户口,健康
1204020003400001,2013,天津市,61,女,天津市,是,15000,中专,天津市,天津市,4,非农户口,健康
1204020003400001,2014,天津市,62,女,天津市,是,18000,中专,天津市,天津市,4,非农户口,非常健康
1204020003400001,2015,天津市,63,女,天津市,是,21000,中专,天津市,天津市,4,非农户口,健康
1204020003400001,2016,天津市,64,女,天津市,是,24000,中专,天津市,天津市,4,非农户口,健康
1204020003400001,2017,天津市,65,女,天津市,是,27000,中专,天津市,天津市,4,非农户口,健康
1204020003400001,2018,天津市,66,女,天津市,是,30000,中专,天津市,天津市,4,非农户口,健康
1204020003500003,2014,天津市,28,女,天津市,是,24000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020003500003,2015,天津市,29,女,天津市,是,37000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020003500003,2016,天津市,30,女,天津市,是,50000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020003500003,2017,天津市,31,女,天津市,是,49000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020003500003,2018,天津市,32,女,天津市,是,48000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020003700001,2012,天津市,58,男,天津市,是,14882.87210464478,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2013,天津市,59,男,天津市,是,16663.20085525513,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2014,天津市,60,男,天津市,是,20000,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2015,天津市,61,男,天津市,是,20219.46907043457,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2016,天津市,62,男,天津市,是,24492.43307113647,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2017,天津市,63,男,天津市,是,24254.7869682312,初中,天津市,天津市,2,非农户口,一般
1204020003700001,2018,天津市,64,男,天津市,是,25661.43035888672,初中,天津市,天津市,2,非农户口,健康
1204020003800001,2012,天津市,56,女,天津市,是,90000,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2013,天津市,57,女,天津市,是,109034.1997146606,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2014,天津市,58,女,天津市,是,113832.585811615,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2015,天津市,59,女,天津市,是,112714.2548561096,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2016,天津市,60,女,天津市,是,111744.818687439,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2017,天津市,61,女,天津市,是,95497.88475036621,初中,天津市,天津市,2,非农户口,一般
1204020003800001,2018,天津市,62,女,天津市,是,100834.8906040192,初中,天津市,天津市,2,非农户口,健康
1204020004000001,2012,天津市,42,女,天津市,是,21626.66845321655,大专,天津市,河北省,4,非农户口,一般
1204020004000001,2013,天津市,43,女,天津市,是,19862.92505264282,大专,天津市,河北省,4,非农户口,一般
1204020004000001,2014,天津市,44,女,天津市,是,24000,大专,天津市,河北省,4,非农户口,健康
1204020004000001,2015,天津市,45,女,天津市,是,24173.47526550293,大专,天津市,河北省,4,非农户口,一般
1204020004000001,2016,天津市,46,女,天津市,是,28767.02213287354,大专,天津市,河北省,4,非农户口,一般
1204020004000001,2017,天津市,47,女,天津市,是,30424.23820495605,大专,天津市,河北省,4,非农户口,一般
1204020004000001,2018,天津市,48,女,天津市,是,27411.2434387207,大专,天津市,河北省,4,非农户口,一般
1204020004200001,2012,天津市,39,女,天津市,是,29571.47777080536,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2013,天津市,40,女,天津市,是,29970.53861618042,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2014,天津市,41,女,天津市,是,26355.9901714325,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2015,天津市,42,女,天津市,是,26050.5348443985,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2016,天津市,43,女,天津市,是,21519.34146881104,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2017,天津市,44,女,天津市,是,24513.03362846375,大专,天津市,天津市,2,非农户口,一般
1204020004200001,2018,天津市,45,女,天津市,是,30000,大专,天津市,天津市,2,非农户口,健康
1204020004410001,2014,天津市,45,女,天津市,是,9245.92981338501,小学/私塾,天津市,天津市,2,农业户口,比较不健康
1204020004410001,2015,天津市,46,女,天津市,是,10467.85776615143,小学/私塾,天津市,天津市,2,农业户口,比较不健康
1204020004410001,2016,天津市,47,女,天津市,是,10800,小学/私塾,天津市,天津市,2,农业户口,比较不健康
1204020004410001,2017,天津市,48,女,天津市,是,13998.99387359619,小学/私塾,天津市,天津市,2,农业户口,比较不健康
1204020004410001,2018,天津市,49,女,天津市,是,13982.64956474304,小学/私塾,天津市,天津市,2,农业户口,比较不健康
1204020004910001,2014,天津市,27,女,天津市,是,25000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020004910001,2015,天津市,28,女,天津市,是,32500,大学本科,天津市,天津市,2,非农户口,健康
1204020004910001,2016,天津市,29,女,天津市,是,40000,大学本科,天津市,天津市,2,非农户口,健康
1204020004910001,2017,天津市,30,女,天津市,是,45000,大学本科,天津市,天津市,2,非农户口,健康
1204020004910001,2018,天津市,31,女,天津市,是,50000,大学本科,天津市,天津市,2,非农户口,非常健康
1204020005620001,2016,天津市,48,女,天津市,是,36000,大专,,天津市,2,非农户口,健康
1204020005620001,2017,天津市,49,女,天津市,是,36000,大专,,天津市,2,非农户口,一般
1204020005620001,2018,天津市,50,女,天津市,是,36000,大专,,天津市,2,非农户口,一般
1206010000210001,2014,天津市,54,男,天津市,是,65000,小学/私塾,天津市,天津市,2,居民户口（之前是农业户口）,健康
1206010000210001,2015,天津市,55,男,天津市,是,57750,小学/私塾,天津市,天津市,2,居民户口（之前是农业户口）,一般
1206010000210001,2016,天津市,56,男,天津市,是,50500,小学/私塾,天津市,天津市,2,居民户口（之前是农业户口）,一般
1206010000210001,2017,天津市,57,男,天津市,是,43250,小学/私塾,天津市,天津市,2,居民户口（之前是农业户口）,一般
1206010000210001,2018,天津市,58,男,天津市,是,36000,小学/私塾,天津市,天津市,2,非农户口,一般
1206010000210002,2014,天津市,52,女,天津市,是,12574.39026832581,初中,天津市,天津市,2,居民户口（之前是农业户口）,健康
1206010000210002,2015,天津市,53,女,天津市,是,14838.29333782196,初中,天津市,天津市,2,居民户口（之前是农业户口）,一般
1206010000210002,2016,天津市,54,女,天津市,是,15600,初中,天津市,天津市,2,非农户口,一般
1206010000210002,2017,天津市,55,女,天津市,是,19642.38710403442,初中,天津市,天津市,2,居民户口（之前是农业户口）,一般
1206010000210002,2018,天津市,56,女,天津市,是,17412.91108131409,初中,天津市,天津市,2,非农户口,一般
1206010001010002,2014,天津市,56,男,天津市,是,15000,小学/私塾,天津市,天津市,2,非农户口,非常健康
